category_name,category_url,category_id
TV_Film_GameReplicaBlades,https://www.ebay.com/b/TV-Film-Game-Replica-Blades/157009/bn_2312160,157009
SeeallinLamps_Lighting,https://www.ebay.com/b/Collectible-Lighting-Lamps/1404/bn_1853769,1404
CandleHolders,https://www.ebay.com/b/Candle-Holders/4062/bn_2310982,4062
CeilingFixtures,https://www.ebay.com/b/Ceiling-Fixtures/13862/bn_2310232,13862
LampRepair_Refurbishing,https://www.ebay.com/b/Lamp-Repair-Refurbishing/13865/bn_2310512,13865
Lamps_Electric,https://www.ebay.com/b/Lamps-Electric/4053/bn_2310950,4053
Lamps_Non_Electric,https://www.ebay.com/b/Lamps-Non-Electric/4057/bn_2310502,4057
Neon,https://www.ebay.com/b/Neon/4055/bn_2313487,4055
NightLights,https://www.ebay.com/b/Night-Lights/157010/bn_2311976,157010
OtherCollectibleLighting,https://www.ebay.com/b/Other-Collectible-Lighting/371/bn_7203550,371
Sconces,https://www.ebay.com/b/Sconces/13868/bn_2310902,13868
Shades,https://www.ebay.com/b/Shades/1408/bn_2313876,1408
SeeallinLinens_Textiles_1930_Now_,https://www.ebay.com/b/Collectible-Linens-Textiles-1930-Now/940/bn_1865547,940
Bed_BathLinens,https://www.ebay.com/b/Bed-Bath-Linens/13944/bn_2311984,13944
Curtains_Drapes,https://www.ebay.com/b/Curtains-Drapes/942/bn_2311924,942
Fabric,https://www.ebay.com/b/Fabric/29817/bn_2309591,29817
Feed_FlourSacks,https://www.ebay.com/b/Feed-Flour-Sacks/13948/bn_2313672,13948
KitchenTextiles,https://www.ebay.com/b/Kitchen-Textiles/13949/bn_2311934,13949
Lace_Crochet_Doilies,https://www.ebay.com/b/Lace-Crochet-Doilies/945/bn_2309576,945
OtherCollectibleTextiles,https://www.ebay.com/b/Other-Collectible-Textiles/33/bn_7203580,33
Pillows,https://www.ebay.com/b/Pillows/29823/bn_2309974,29823
PriceGuides_Publications,https://www.ebay.com/b/Price-Guides-Publications/171190/bn_2310492,171190
Quilts,https://www.ebay.com/b/Quilts/947/bn_2313554,947
Rugs,https://www.ebay.com/b/Rugs/948/bn_2310621,948
Samplers,https://www.ebay.com/b/Samplers/949/bn_2311015,949
TableLinens,https://www.ebay.com/b/Table-Linens/13954/bn_2313775,13954
Tapestries,https://www.ebay.com/b/Tapestries/950/bn_2311925,950
SeeallinMetalware,https://www.ebay.com/b/Collectible-Metalware/1430/bn_1851812,1430
Aluminum,https://www.ebay.com/b/Aluminum/1431/bn_2313875,1431
Brass,https://www.ebay.com/b/Brass/3630/bn_2311592,3630
Bronze,https://www.ebay.com/b/Bronze/1432/bn_2309689,1432
CastIron,https://www.ebay.com/b/Cast-Iron/3631/bn_2310043,3631
Chrome,https://www.ebay.com/b/Chrome/13937/bn_2312311,13937
Copper,https://www.ebay.com/b/Copper/1433/bn_2309592,1433
OtherCollectibleMetalware,https://www.ebay.com/b/Other-Collectible-Metalware/28/bn_7203537,28
Pewter,https://www.ebay.com/b/Pewter/1434/bn_2311335,1434
PriceGuides_Publications,https://www.ebay.com/b/Price-Guides-Publications/171191/bn_2310165,171191
Silverplate,https://www.ebay.com/b/Silverplate/1436/bn_2313980,1436
SterlingSilver,https://www.ebay.com/b/Sterling-Silver/1435/bn_2313315,1435
Tin,https://www.ebay.com/b/Tin/10950/bn_2313687,10950
SeeallinMilitaria,https://www.ebay.com/b/Militaria/13956/bn_1852614,13956
1700_74,https://www.ebay.com/b/1700-74/156375/bn_2310903,156375
1784_1860,https://www.ebay.com/b/1784-1860/156379/bn_2310656,156379
1903_13,https://www.ebay.com/b/1903-13/156387/bn_2311538,156387
1919_38,https://www.ebay.com/b/1919-38/156371/bn_2311981,156371
1946_49,https://www.ebay.com/b/1946-49/156471/bn_2310062,156471
1954_60,https://www.ebay.com/b/1954-60/156442/bn_2310057,156442
1976_89,https://www.ebay.com/b/1976-89/156446/bn_2311975,156446
1992_2001,https://www.ebay.com/b/1992-2001/156450/bn_2312158,156450
CivilWar_1861_65_,https://www.ebay.com/b/Civil-War-1861-65/13958/bn_2310701,13958
CurrentMilitaria_2001_Now_,https://www.ebay.com/b/Current-Militaria-2001-Now/36066/bn_2313730,36066
DesertStorm_1990_91_,https://www.ebay.com/b/Desert-Storm-1990-91/156448/bn_2311985,156448
IndianWars_1866_97_,https://www.ebay.com/b/Indian-Wars-1866-97/156383/bn_2313664,156383
Korea_1950_53_,https://www.ebay.com/b/Korea-1950-53/156440/bn_2310158,156440
Militaria_DateUnknown_,https://www.ebay.com/b/Militaria-Date-Unknown/66527/bn_2313807,66527
OtherMilitaria,https://www.ebay.com/b/Other-Militaria/135/bn_7203559,135
Pre_1700,https://www.ebay.com/b/Pre-1700/156373/bn_2310167,156373
PriceGuides_Publications,https://www.ebay.com/b/Price-Guides-Publications/171192/bn_2310747,171192
RevolutionaryWar_1775_83_,https://www.ebay.com/b/Revolutionary-War-1775-83/156377/bn_2313612,156377
Spanish_AmerWar_1898_1902_,https://www.ebay.com/b/Spanish-Amer-War-1898-1902/156385/bn_2311982,156385
Surplus,https://www.ebay.com/b/Surplus/36075/bn_2314031,36075
Vietnam_1961_75_,https://www.ebay.com/b/Vietnam-1961-75/36060/bn_2312335,36060
WWI_1914_18_,https://www.ebay.com/b/WW-I-1914-18/13962/bn_2313982,13962
WWII_1939_45_,https://www.ebay.com/b/WW-II-1939-45/13977/bn_2311583,13977
SeeallinNon_SportTradingCards,https://www.ebay.com/b/Non-Sport-Trading-Cards-Accessories/182982/bn_1860331,182982
CompleteTradingCardSets,https://www.ebay.com/b/Complete-Trading-Card-Sets/183052/bn_55163710,183052
Non_SportCardSupplies_Accessories,https://www.ebay.com/b/Non-Sport-Card-Supplies-Accessories/183056/bn_55160873,183056
OtherNon_SportTradingCardMerchandise,https://www.ebay.com/b/Other-Non-Sport-Trading-Card-Merchandise/219/bn_7203428,219
PriceGuides_Publications,https://www.ebay.com/b/Price-Guides-Publications/171198/bn_2313492,171198
SealedTradingCardBoxes,https://www.ebay.com/b/Sealed-Trading-Card-Boxes/261035/bn_7117593251,261035
SealedTradingCardCases,https://www.ebay.com/b/Sealed-Trading-Card-Cases/261036/bn_7117582201,261036
SealedTradingCardPacks,https://www.ebay.com/b/Sealed-Trading-Card-Packs/183053/bn_55163932,183053
StickerAlbums_Packs_Spares,https://www.ebay.com/b/Sticker-Albums-Packs-Spares/183490/bn_55161216,183490
TradingCardLots,https://www.ebay.com/b/Trading-Card-Lots/183051/bn_2312191,183051
TradingCardSingles,https://www.ebay.com/b/Trading-Card-Singles/183050/bn_2313580,183050
Wrappers_EmptyCardBoxes,https://www.ebay.com/b/Wrappers-Empty-Card-Boxes/183054/bn_55161782,183054
SeeallinPaper,https://www.ebay.com/b/Paper-Collectibles/124/bn_1861657,124
BankChecks_Drafts,https://www.ebay.com/b/Bank-Checks-Drafts/168047/bn_2313496,168047
Blotters,https://www.ebay.com/b/Blotters/4089/bn_2313721,4089
Booklets,https://www.ebay.com/b/Booklets/13985/bn_2311979,13985
Brochures,https://www.ebay.com/b/Brochures/13989/bn_2313310,13989
Calendars,https://www.ebay.com/b/Calendars/41183/bn_2310615,41183
Correspondence,https://www.ebay.com/b/Correspondence/156488/bn_2311250,156488
Documents,https://www.ebay.com/b/Documents/29465/bn_2312317,29465
Ephemera,https://www.ebay.com/b/Ephemera/41187/bn_2311047,41187
GiftWrap,https://www.ebay.com/b/Gift-Wrap/165659/bn_2311994,165659
Matchbooks,https://www.ebay.com/b/Matchbooks/156496/bn_2310799,156496
MatchboxLabels,https://www.ebay.com/b/Matchbox-Labels/165660/bn_2313966,165660
Menus,https://www.ebay.com/b/Menus/1437/bn_2311467,1437
Napkins,https://www.ebay.com/b/Napkins/165662/bn_2312119,165662
Newspapers,https://www.ebay.com/b/Newspapers/13992/bn_2309720,13992
OtherPaperCollectibles,https://www.ebay.com/b/Other-Paper-Collectibles/125/bn_7203597,125
PinUp,https://www.ebay.com/b/Pin-Up/13685/bn_2313985,13685
PlayingCards,https://www.ebay.com/b/Playing-Cards/1438/bn_2309342,1438
Programs,https://www.ebay.com/b/Programs/29490/bn_2310669,29490
Scrapbooks,https://www.ebay.com/b/Scrapbooks/1440/bn_2309748,1440
Stationery,https://www.ebay.com/b/Stationery/165664/bn_2311900,165664
VintageGreetingCards,https://www.ebay.com/b/Vintage-Greeting-Cards/35889/bn_2313931,35889
SeeallinPens_WritingInstruments,https://www.ebay.com/b/Collectible-Pens-Writing-Instruments/966/bn_1865414,966
CalligraphyTools,https://www.ebay.com/b/Calligraphy-Tools/4377/bn_2312342,4377
DesktopItems,https://www.ebay.com/b/Desktop-Items/28019/bn_2311612,28019
Inkwells,https://www.ebay.com/b/Inkwells/970/bn_2313476,970
OtherWritingCollectibles,https://www.ebay.com/b/Other-Writing-Collectibles/158/bn_7203528,158
PenAccessories,https://www.ebay.com/b/Pen-Accessories/165650/bn_2310037,165650
Pencils,https://www.ebay.com/b/Pencils/7282/bn_2311302,7282
Pens,https://www.ebay.com/b/Pens/7278/bn_2309768,7278
PriceGuides_Publications,https://www.ebay.com/b/Price-Guides-Publications/171193/bn_2310728,171193
Sets,https://www.ebay.com/b/Sets/971/bn_2311833,971
Typewriters,https://www.ebay.com/b/Typewriters/165654/bn_2311941,165654
SeeallinPez_Keychains_PromoGlasses,https://www.ebay.com/b/Collectible-Pez-Keychains-Promo-Glasses/14005/bn_1862261,14005
Keychains,https://www.ebay.com/b/Keychains/38016/bn_2311955,38016
Pez,https://www.ebay.com/b/Pez/4097/bn_2311052,4097
PromoGlasses,https://www.ebay.com/b/Promo-Glasses/1443/bn_2311405,1443
SeeallinPhotographicImages,https://www.ebay.com/b/Collectible-Photographic-Images/14277/bn_1858939,14277
Contemporary_1940_Now_,https://www.ebay.com/b/Contemporary-1940-Now/14281/bn_1854110,14281
Risqué,https://www.ebay.com/b/Risque/179207/bn_1855371,179207
Vintage_Antique_Pre_1940_,https://www.ebay.com/b/Vintage-Antique-Pre-1940/407/bn_1859622,407
SeeallinPinbacks_Bobbles_Lunchboxes,https://www.ebay.com/b/Collectible-Pinbacks-Bobbles-Lunchboxes/39507/bn_1849641,39507
Bobbleheads_Nodders,https://www.ebay.com/b/Bobbleheads-Nodders/19287/bn_2310189,19287
Lunchboxes_Thermoses,https://www.ebay.com/b/Lunchboxes-Thermoses/1409/bn_2311642,1409
Pinbacks,https://www.ebay.com/b/Pinbacks/50787/bn_2309823,50787
SeeallinPostcards,https://www.ebay.com/b/Collectible-Postcards/914/bn_1865516,914
Advertising,https://www.ebay.com/b/Advertising/3634/bn_2313729,3634
AmusementParks,https://www.ebay.com/b/Amusement-Parks/13996/bn_2310702,13996
Animals,https://www.ebay.com/b/Animals/29468/bn_2313841,29468
Art,https://www.ebay.com/b/Art/63808/bn_2310046,63808
ArtistSigned,https://www.ebay.com/b/Artist-Signed/916/bn_2310471,916
Buildings_Architecture,https://www.ebay.com/b/Buildings-Architecture/156356/bn_2311537,156356
Comic,https://www.ebay.com/b/Comic/4093/bn_2312000,4093
Cowboy_WesternMotifs,https://www.ebay.com/b/Cowboy-Western-Motifs/927/bn_2313896,927
Cultures_Ethnicities,https://www.ebay.com/b/Cultures-Ethnicities/36079/bn_2310713,36079
Events,https://www.ebay.com/b/Events/156336/bn_2311317,156336
Exposition,https://www.ebay.com/b/Exposition/918/bn_2312200,918
Greetings,https://www.ebay.com/b/Greetings/919/bn_2311971,919
Holidays,https://www.ebay.com/b/Holidays/29474/bn_2311277,29474
InternationalCities_Towns,https://www.ebay.com/b/International-Cities-Towns/20245/bn_2311928,20245
Landscapes_Mountains,https://www.ebay.com/b/Landscapes-Mountains/156344/bn_2312102,156344
Military,https://www.ebay.com/b/Military/921/bn_2310546,921
NationalParks,https://www.ebay.com/b/National-Parks/4095/bn_2310875,4095
OtherCollectiblePostcards,https://www.ebay.com/b/Other-Collectible-Postcards/127/bn_2311403,127
Patriotic,https://www.ebay.com/b/Patriotic/3635/bn_2310978,3635
People,https://www.ebay.com/b/People/156345/bn_2310231,156345
RealPhoto,https://www.ebay.com/b/Real-Photo/29480/bn_2309595,29480
Religions,https://www.ebay.com/b/Religions/156346/bn_2313665,156346
Risqué,https://www.ebay.com/b/Risque/156351/bn_2313871,156351
RoadsideAmerica,https://www.ebay.com/b/Roadside-America/156337/bn_2310367,156337
Royalty,https://www.ebay.com/b/Royalty/13998/bn_2311175,13998
Sports,https://www.ebay.com/b/Sports/4094/bn_2313497,4094
Supplies_Reference,https://www.ebay.com/b/Supplies-Reference/167981/bn_2310998,167981
Transportation,https://www.ebay.com/b/Transportation/29485/bn_2311119,29485
UncirculatedPostcards,https://www.ebay.com/b/Uncirculated-Postcards/156357/bn_2313486,156357
Universities,https://www.ebay.com/b/Universities/63809/bn_2311424,63809
USStates_Cities_Towns,https://www.ebay.com/b/US-States-Cities-Towns/20193/bn_2309598,20193
SeeallinRadio_Phonograph_TV_Phone,https://www.ebay.com/b/Radio-Phonograph-TV-Phone-Collectibles/29832/bn_1865245,29832
OtherVintageRadio_TV_Phone,https://www.ebay.com/b/Other-Vintage-Radio-TV-Phone/29833/bn_7203435,29833
Phonographs_Accessories,https://www.ebay.com/b/Phonographs-Accessories/38026/bn_2312187,38026
PriceGuides_Publications,https://www.ebay.com/b/Price-Guides-Publications/171194/bn_2312126,171194
Radios,https://www.ebay.com/b/Radios/931/bn_2311922,931
Telephones,https://www.ebay.com/b/Telephones/38036/bn_2313828,38036
TelevisionSets,https://www.ebay.com/b/Television-Sets/3638/bn_2311556,3638
SeeallinReligion_Spirituality,https://www.ebay.com/b/Religion-Spirituality-Collectibles/1446/bn_1853280,1446
Buddhism,https://www.ebay.com/b/Buddhism/165666/bn_2311262,165666
Christianity,https://www.ebay.com/b/Christianity/11668/bn_2310861,11668
Hinduism,https://www.ebay.com/b/Hinduism/165683/bn_2313651,165683
Islam,https://www.ebay.com/b/Islam/165688/bn_2313650,165688
Judaism,https://www.ebay.com/b/Judaism/13773/bn_2309968,13773
OtherSpiritualCollectibles,https://www.ebay.com/b/Other-Spiritual-Collectibles/366/bn_7203490,366
Wicca_Paganism,https://www.ebay.com/b/Wicca-Paganism/35831/bn_2311956,35831
SeeallinRocks_Fossils_Minerals,https://www.ebay.com/b/Rocks-Fossils-Minerals/3213/bn_1848694,3213
Crystals_MineralSpecimens,https://www.ebay.com/b/Crystals-Mineral-Specimens/3221/bn_2311375,3221
Fossils,https://www.ebay.com/b/Fossils/3215/bn_2310756,3215
LapidaryMaterials,https://www.ebay.com/b/Lapidary-Materials/4839/bn_2311916,4839
Merchandise_Memorabilia,https://www.ebay.com/b/Merchandise-Memorabilia/165727/bn_2310926,165727
Meteorites_Tektites,https://www.ebay.com/b/Meteorites-Tektites/3239/bn_2311414,3239
OtherRocks_Fossils_Minerals,https://www.ebay.com/b/Other-Rocks-Fossils-Minerals/415/bn_7203707,415
Publications,https://www.ebay.com/b/Publications/4259/bn_2313918,4259
Shells,https://www.ebay.com/b/Shells/82515/bn_2310853,82515
StoneCarvings,https://www.ebay.com/b/Stone-Carvings/12525/bn_2310276,12525
SeeallinScience_Medicine_1930_Now_,https://www.ebay.com/b/Science-Medicine-Collectibles-1930-Now/412/bn_1865484,412
Engineering,https://www.ebay.com/b/Engineering/14016/bn_2310478,14016
Magnets,https://www.ebay.com/b/Magnets/157026/bn_2312106,157026
Medicine_Dentistry,https://www.ebay.com/b/Medicine-Dentistry/4065/bn_2310886,4065
Mining,https://www.ebay.com/b/Mining/15912/bn_2311937,15912
Optical,https://www.ebay.com/b/Optical/4085/bn_2309411,4085
OtherSci_MedCollectibles,https://www.ebay.com/b/Other-Sci-Med-Collectibles/413/bn_7203626,413
PriceGuides_Publications,https://www.ebay.com/b/Price-Guides-Publications/171196/bn_2310464,171196
ScientificInstruments,https://www.ebay.com/b/Scientific-Instruments/14020/bn_2310994,14020
SeeallinScienceFiction_Horror,https://www.ebay.com/b/Sci-Fi-Horror-Collectibles/152/bn_1856025,152
Aliens_AVP,https://www.ebay.com/b/Aliens-AVP/73548/bn_2313694,73548
Babylon5,https://www.ebay.com/b/Babylon-5/785/bn_2311526,785
BattlestarGalactica,https://www.ebay.com/b/Battlestar-Galactica/37880/bn_2309492,37880
BuffytheVampireSlayer,https://www.ebay.com/b/Buffy-the-Vampire-Slayer/14905/bn_2309695,14905
DoctorWho,https://www.ebay.com/b/Doctor-Who/1450/bn_2310511,1450
Farscape,https://www.ebay.com/b/Farscape/73549/bn_2313558,73549
Firefly_Serenity,https://www.ebay.com/b/Firefly-Serenity/157023/bn_2311318,157023
Godzilla,https://www.ebay.com/b/Godzilla/591/bn_2313566,591
Lost,https://www.ebay.com/b/Lost/165728/bn_2311264,165728
LostinSpace,https://www.ebay.com/b/Lost-in-Space/73550/bn_2311104,73550
OtherSci_FiCollectibles,https://www.ebay.com/b/Other-Sci-Fi-Collectibles/153/bn_7203421,153
PlanetoftheApes,https://www.ebay.com/b/Planet-of-the-Apes/14015/bn_2312313,14015
Predator,https://www.ebay.com/b/Predator/165729/bn_2311899,165729
ResidentEvil,https://www.ebay.com/b/Resident-Evil/165730/bn_2311650,165730
Smallville,https://www.ebay.com/b/Smallville/98026/bn_2311240,98026
Space1999,https://www.ebay.com/b/Space-1999/99965/bn_2313893,99965
StarTrekCollectibles,https://www.ebay.com/b/Star-Trek-Collectibles/29493/bn_2310738,29493
StarWarsCollectibles,https://www.ebay.com/b/Star-Wars-Collectibles/8675/bn_7115560374,8675
StargateSG_1,https://www.ebay.com/b/Stargate-SG-1/98035/bn_2309482,98035
Thunderbirds,https://www.ebay.com/b/Thunderbirds/73560/bn_2309862,73560
Twilight,https://www.ebay.com/b/Twilight/168049/bn_2312274,168049
UFOs_Area51_Roswell,https://www.ebay.com/b/UFOs-Area-51-Roswell/99977/bn_2310258,99977
X_Files,https://www.ebay.com/b/X-Files/156/bn_2313976,156
Xena,https://www.ebay.com/b/Xena/14289/bn_2310422,14289
SeeallinSewing_1930_Now_,https://www.ebay.com/b/Sewing-Collectibles-1930-Now/113/bn_1852613,113
Baskets_Boxes,https://www.ebay.com/b/Baskets-Boxes/38058/bn_2310883,38058
Buttons,https://www.ebay.com/b/Buttons/41192/bn_2313720,41192
FootPedals,https://www.ebay.com/b/Foot-Pedals/38054/bn_2310357,38054
Machines,https://www.ebay.com/b/Machines/605/bn_2310652,605
Manuals_Books,https://www.ebay.com/b/Manuals-Books/38055/bn_2313577,38055
Needles_Cases,https://www.ebay.com/b/Needles-Cases/38056/bn_2312338,38056
OtherSewingCollectibles,https://www.ebay.com/b/Other-Sewing-Collectibles/114/bn_7203609,114
Patterns,https://www.ebay.com/b/Patterns/4157/bn_2310626,4157
PinCushions,https://www.ebay.com/b/Pin-Cushions/1465/bn_2311340,1465
PriceGuides_Publications,https://www.ebay.com/b/Price-Guides-Publications/171200/bn_2310073,171200
SewingKits,https://www.ebay.com/b/Sewing-Kits/38059/bn_2309777,38059
Spools_Thread,https://www.ebay.com/b/Spools-Thread/14083/bn_2309702,14083
Thimbles,https://www.ebay.com/b/Thimbles/38060/bn_2310675,38060
Tools_Scissors_Measures,https://www.ebay.com/b/Tools-Scissors-Measures/38067/bn_2310981,38067
Transfers,https://www.ebay.com/b/Transfers/14084/bn_2309477,14084
SeeallinSouvenirs_TravelMemorabilia,https://www.ebay.com/b/Travel-Souvenirs-Memorabilia/165800/bn_1865561,165800
International,https://www.ebay.com/b/International/165855/bn_2313649,165855
OtherTravelMemorabilia,https://www.ebay.com/b/Other-Travel-Memorabilia/165876/bn_7203716,165876
UnitedStates,https://www.ebay.com/b/United-States/165801/bn_2313481,165801
SeeallinTobacciana,https://www.ebay.com/b/Tobacciana/593/bn_1865289,593
Ashtrays,https://www.ebay.com/b/Ashtrays/594/bn_2310768,594
Cases,https://www.ebay.com/b/Cases/38039/bn_2313578,38039
Cigarettes,https://www.ebay.com/b/Cigarettes/44,44
Cigars,https://www.ebay.com/b/Cigars/11671/bn_2313781,11671
Felts_Silks,https://www.ebay.com/b/Felts-Silks/38041/bn_2310737,38041
Hookahs,https://www.ebay.com/b/Hookahs/112485/bn_2309981,112485
Lighters,https://www.ebay.com/b/Lighters/951/bn_2311308,951
MatchHolders,https://www.ebay.com/b/Match-Holders/4117/bn_2310983,4117
OtherTobacciana,https://www.ebay.com/b/Other-Tobacciana/133/bn_7203411,133
Papers,https://www.ebay.com/b/Papers/73563/bn_2311527,73563
Pipes,https://www.ebay.com/b/Pipes/4118/bn_2311957,4118
PriceGuides_Publications,https://www.ebay.com/b/Price-Guides-Publications/171195/bn_2312043,171195
Rollers_Makers,https://www.ebay.com/b/Rollers-Makers/73564/bn_2310829,73564
Signs,https://www.ebay.com/b/Signs/38052/bn_2309761,38052
SnuffBoxes,https://www.ebay.com/b/Snuff-Boxes/75512/bn_2310245,75512
Tags,https://www.ebay.com/b/Tags/73565/bn_2311528,73565
Tins,https://www.ebay.com/b/Tins/38053/bn_2310942,38053
TobaccoCards,https://www.ebay.com/b/Tobacco-Cards/4120/bn_2309493,4120
SeeallinTools_Hardware_Locks,https://www.ebay.com/b/Collectible-Tools-Hardware-Locks/13849/bn_1849089,13849
Locks_Keys,https://www.ebay.com/b/Locks-Keys/3557/bn_2309497,3557
PriceGuides_Publications,https://www.ebay.com/b/Price-Guides-Publications/171197/bn_2309992,171197
Scales,https://www.ebay.com/b/Scales/4115/bn_2310191,4115
Tools,https://www.ebay.com/b/Tools/4121/bn_2311289,4121
SeeallinTransportation,https://www.ebay.com/b/Transportation-Collectibles/417/bn_1865526,417
Automobilia,https://www.ebay.com/b/Automobilia/14024/bn_2313981,14024
Aviation,https://www.ebay.com/b/Aviation/14049/bn_2313877,14049
Bicycles,https://www.ebay.com/b/Bicycles/35959/bn_2309627,35959
Boats_Ships,https://www.ebay.com/b/Boats-Ships/14052/bn_2313773,14052
Buses_TaxiCabs,https://www.ebay.com/b/Buses-Taxi-Cabs/4151/bn_2311421,4151
Maps_Atlases,https://www.ebay.com/b/Maps-Atlases/1412/bn_2310015,1412
Motorcycles,https://www.ebay.com/b/Motorcycles/10958/bn_2310506,10958
OtherTransport.Collectibles,https://www.ebay.com/b/Other-Transport-Collectibles/4150/bn_7203466,4150
Railroadiana_Trains,https://www.ebay.com/b/Railroadiana-Trains/1444/bn_2311316,1444
Scooters,https://www.ebay.com/b/Scooters/48830/bn_2310081,48830
Signs,https://www.ebay.com/b/Signs/71013/bn_2311918,71013
Subways,https://www.ebay.com/b/Subways/4152/bn_2310948,4152
Traction_Trolleys,https://www.ebay.com/b/Traction-Trolleys/152541/bn_2310924,152541
Trucks,https://www.ebay.com/b/Trucks/35976/bn_2309718,35976
SeeallinVanity_Perfume_Shaving,https://www.ebay.com/b/Vanity-Perfume-Shaving-Collectibles/597/bn_1848333,597
Combs_Brushes,https://www.ebay.com/b/Combs-Brushes/18790/bn_2311327,18790
Compacts,https://www.ebay.com/b/Compacts/35979/bn_2310437,35979
HandMirrors,https://www.ebay.com/b/Hand-Mirrors/14081/bn_2309389,14081
Hatpins,https://www.ebay.com/b/Hatpins/601/bn_2314013,601
LipstickTubes_Holders,https://www.ebay.com/b/Lipstick-Tubes-Holders/156530/bn_2312259,156530
OtherVanityCollectibles,https://www.ebay.com/b/Other-Vanity-Collectibles/598/bn_7203721,598
Perfumes,https://www.ebay.com/b/Perfumes/35982/bn_2310639,35982
Perfumes_Solid,https://www.ebay.com/b/Perfumes-Solid/170077/bn_2310810,170077
PillBoxes,https://www.ebay.com/b/Pill-Boxes/14082/bn_2310995,14082
PowderBoxes,https://www.ebay.com/b/Powder-Boxes/156531/bn_2311110,156531
PowderJars,https://www.ebay.com/b/Powder-Jars/4154/bn_2313920,4154
PriceGuides_Publications,https://www.ebay.com/b/Price-Guides-Publications/171199/bn_2313855,171199
Reproductions,https://www.ebay.com/b/Reproductions/168052/bn_2309398,168052
Sets,https://www.ebay.com/b/Sets/4155/bn_2311558,4155
Shaving,https://www.ebay.com/b/Shaving/35986/bn_2310523,35986
Trays,https://www.ebay.com/b/Trays/35993/bn_2313833,35993
TrinketBoxes,https://www.ebay.com/b/Trinket-Boxes/18791/bn_2311236,18791
VanityAccessories,https://www.ebay.com/b/Vanity-Accessories/599/bn_2309772,599
SeeallinVintage_Retro_Mid_Century,https://www.ebay.com/b/Vintage-Retro-Mid-Century-Collectibles/69851/bn_1848515,69851
1940s,https://www.ebay.com/b/1940s/69852/bn_2313700,69852
1950s,https://www.ebay.com/b/1950s/69853/bn_2314005,69853
1960s,https://www.ebay.com/b/1960s/69854/bn_2310689,69854
1970s,https://www.ebay.com/b/1970s/69855/bn_2314004,69855
1980s,https://www.ebay.com/b/1980s/69856/bn_2310783,69856
Bakelite,https://www.ebay.com/b/Bakelite/72397/bn_2310012,72397
Plastic,https://www.ebay.com/b/Plastic/108962/bn_2312154,108962
Unspecified_UnknownDate,https://www.ebay.com/b/Unspecified-Unknown-Date/156532/bn_2310484,156532
SeeallinWholesaleLots,https://www.ebay.com/b/Collectibles-Wholesale-Lots/45058/bn_1865028,45058
Comics,https://www.ebay.com/b/Comics/45059/bn_2310778,45059
Figurines,https://www.ebay.com/b/Figurines/45060/bn_2310869,45060
Flags,https://www.ebay.com/b/Flags/52538/bn_2310771,52538
Knives_Swords,https://www.ebay.com/b/Knives-Swords/45061/bn_2312327,45061
Lighters,https://www.ebay.com/b/Lighters/50984/bn_2313568,50984
OtherCollectibleLots,https://www.ebay.com/b/Other-Collectible-Lots/26425/bn_7203449,26425
Pins_Buttons,https://www.ebay.com/b/Pins-Buttons/45062/bn_2311739,45062
Postcards_Paper,https://www.ebay.com/b/Postcards-Paper/45063/bn_2311294,45063
Credit_ChargeCards,https://www.ebay.com/b/Collectible-Credit-Charge-Cards/1462/bn_2311177,1462
PhoneCards,https://www.ebay.com/b/Collectible-Phone-Cards/60811/bn_2312878,60811
Virtual_CryptoCollectibles,https://www.ebay.com/b/Virtual-Crypto-Collectibles/258032/bn_115383374,258032
SportsMemorabilia_FanShop_SportsCards,https://www.ebay.com/b/Sports-Memorabilia-Fan-Shop-Sports-Cards/64482/bn_1857919,64482
SeeallinAutographs_Original,https://www.ebay.com/b/Original-Sport-Autographed-Items/51/bn_1865327,51
Baseball_MLB,https://www.ebay.com/b/Baseball-MLB/27259/bn_2310934,27259
Basketball_NBA,https://www.ebay.com/b/Basketball-NBA/27267/bn_2309502,27267
Basketball_WNBA,https://www.ebay.com/b/Basketball-WNBA/2827/bn_2313592,2827
Boxing,https://www.ebay.com/b/Boxing/27271/bn_2310155,27271
College_NCAA,https://www.ebay.com/b/College-NCAA/37571/bn_2313728,37571
DisplayCases,https://www.ebay.com/b/Display-Cases/60594/bn_2311745,60594
Football_NFL,https://www.ebay.com/b/Football-NFL/27274/bn_2312329,27274
Golf_LPGA,https://www.ebay.com/b/Golf-LPGA/118968/bn_2313682,118968
Golf_Other,https://www.ebay.com/b/Golf-Other/118969/bn_7203738,118969
Golf_PGA,https://www.ebay.com/b/Golf-PGA/27279/bn_2310188,27279
Hockey_NHL,https://www.ebay.com/b/Hockey-NHL/27283/bn_2313843,27283
Hockey_Other,https://www.ebay.com/b/Hockey-Other/56/bn_7203564,56
MixedMartialArts_MMA_,https://www.ebay.com/b/Mixed-Martial-Arts-MMA/177914/bn_2311506,177914
Olympics,https://www.ebay.com/b/Olympics/23798/bn_2311085,23798
OtherAutographedSportsMem,https://www.ebay.com/b/Other-Autographed-Sports-Mem/52/bn_7203658,52
Racing_Formula1,https://www.ebay.com/b/Racing-Formula-1/2835/bn_2309710,2835
Racing_NASCAR,https://www.ebay.com/b/Racing-NASCAR/73410/bn_2314001,73410
Racing_NHRA,https://www.ebay.com/b/Racing-NHRA/2838/bn_2310936,2838
